trial,step,timestamp,config_name,config_description,eef_pos_x,eef_pos_y,eef_pos_z,eef_quat_x,eef_quat_y,eef_quat_z,eef_quat_w,gripper_pos,cube_1_pos_x,cube_1_pos_y,cube_1_pos_z,cube_1_quat_x,cube_1_quat_y,cube_1_quat_z,cube_1_quat_w,cube_2_pos_x,cube_2_pos_y,cube_2_pos_z,cube_2_quat_x,cube_2_quat_y,cube_2_quat_z,cube_2_quat_w,cube_3_pos_x,cube_3_pos_y,cube_3_pos_z,cube_3_quat_x,cube_3_quat_y,cube_3_quat_z,cube_3_quat_w,gripper_to_cube_1_x,gripper_to_cube_1_y,gripper_to_cube_1_z,gripper_to_cube_1_dist,gripper_to_cube_2_x,gripper_to_cube_2_y,gripper_to_cube_2_z,gripper_to_cube_2_dist,gripper_to_cube_3_x,gripper_to_cube_3_y,gripper_to_cube_3_z,gripper_to_cube_3_dist,cube_1_to_cube_2_x,cube_1_to_cube_2_y,cube_1_to_cube_2_z,cube_1_to_cube_2_dist,cube_2_to_cube_3_x,cube_2_to_cube_3_y,cube_2_to_cube_3_z,cube_2_to_cube_3_dist,cube_1_to_cube_3_x,cube_1_to_cube_3_y,cube_1_to_cube_3_z,cube_1_to_cube_3_dist,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
0,240,12.0,config_00_random,Random configuration 1,0.56554145,-0.005143316,0.08161727,0.0010387896,0.99992204,0.012351725,0.0015081471,0.040061843,0.5966033,-0.0017475066,0.05248276,0.010283464,-0.01637449,0.01798374,0.99965125,0.52008724,0.1315908,0.04055876,-0.2726923,-0.009147926,-0.004987067,0.9620449,0.45238408,-0.2538967,0.044947118,0.016538423,0.005836749,-0.00396215,0.99983835,0.030409396,0.0029380554,-0.03012219,0.042903494,-0.046106637,0.13627636,-0.042046193,0.14988314,-0.113809794,-0.24921115,-0.037657835,0.27654472,0.07651603,-0.1333383,0.011924002,0.15419464,0.06770316,0.3854875,-0.0043883584,0.3914123,0.14421919,0.2521492,0.007535644,0.29057732,0.5707866,0.003968782,0.08048026,0.004345955,0.99961823,0.008383006,0.005942153,0.7074243
0,241,12.05,config_00_random,Random configuration 1,0.5675661,-0.0023900098,0.08381783,0.002203581,0.9999337,0.011143662,0.0018699103,0.03997615,0.5984635,-0.0016678411,0.058347404,0.0017564675,0.015066067,-0.002232877,0.9998825,0.5330028,0.12989977,0.050237183,-0.2665293,-0.009210438,-0.00029957737,0.9637828,0.4513226,-0.24552137,0.053619973,-0.00777596,-0.009499276,0.0014700982,0.99992365,0.030335963,0.0012325754,-0.023532279,0.038412992,-0.03512472,0.13280019,-0.0316425,0.14096412,-0.11680493,-0.24262094,-0.02825971,0.27075252,0.06546068,-0.13156761,0.0081102215,0.14717647,0.08168021,0.37542114,-0.0033827908,0.38421884,0.14714089,0.24385352,0.0047274306,0.28484616,0.5719168,0.006003644,0.08250097,0.0042131776,0.99968857,0.00608534,0.0076663783,0.99635917
0,242,12.100000000000001,config_00_random,Random configuration 1,0.57102436,-0.0019793964,0.081272624,0.0035219651,0.9999204,0.011530397,0.0037201927,0.03939701,0.5971121,-0.0013715592,0.05254265,0.009123324,-0.007527153,-0.01711697,0.9997835,0.533919,0.12862487,0.065084904,-0.26064515,-0.0058439677,0.0020577398,0.96541476,0.4478621,-0.25011688,0.046613187,0.001320082,0.0010238431,-0.002469072,0.9999956,0.027359724,-0.00027836242,-0.029150143,0.03997953,-0.03583342,0.12971807,-0.016607888,0.13559732,-0.12189031,-0.24902369,-0.035079606,0.27946487,0.06319314,-0.12999643,-0.012542255,0.14508533,0.08605689,0.37874174,0.018471718,0.38883454,0.14925003,0.24874532,0.0059294626,0.29014647,0.5737287,0.0064393757,0.08334082,0.004168742,0.99956876,0.0061573167,0.010012443,0.83541894
0,243,12.15,config_00_random,Random configuration 1,0.5716061,-5.3465832e-05,0.08050714,0.0024779201,0.99990934,0.01206189,0.0054381993,0.040047776,0.5963989,0.0016031896,0.043160934,0.012294044,-0.0012617771,0.012820732,0.99984145,0.52952015,0.1356952,0.048495516,-0.23895787,0.0058254325,-0.02525213,0.9706841,0.4499134,-0.25424856,0.050957073,-0.0053701242,-0.01048221,0.009939325,0.9998812,0.024763942,0.0008953559,-0.038905624,0.04612702,-0.042114794,0.13498737,-0.033571042,0.145335,-0.121721536,-0.2549564,-0.031109486,0.28423,0.066878736,-0.13409202,-0.005334582,0.14993963,0.07960674,0.38994378,-0.0024615563,0.39799428,0.14648548,0.25585175,-0.0077961385,0.29492185,0.57601917,0.0063867127,0.084092416,0.005022177,0.99953616,0.0048769955,0.012823645,0.81541485
0,244,12.200000000000001,config_00_random,Random configuration 1,0.57297415,0.0027318143,0.08348058,0.0041243685,0.9998943,0.012512534,0.006157035,0.04015119,0.6010965,0.0050603724,0.058449008,-0.00095192547,-0.0030222018,0.0025769065,0.9999917,0.52646357,0.12910014,0.060283773,-0.2603745,-0.005468929,-0.0038891223,0.9654844,0.4435143,-0.2532379,0.056631647,0.0011688361,0.0031767797,0.0012308294,0.9999935,0.027228475,0.0028668966,-0.024326876,0.036625206,-0.047404468,0.12690666,-0.02249211,0.13732582,-0.13035375,-0.25543138,-0.026144236,0.28795975,0.07463294,-0.12403977,-0.0018347651,0.14477329,0.08294928,0.38233805,0.0036521256,0.3912497,0.15758222,0.25829828,0.0018173605,0.30257803,0.576558,0.0047195153,0.0850268,0.0055816174,0.99952435,0.0062607396,0.014136065,0.46295106
0,245,12.25,config_00_random,Random configuration 1,0.57460886,0.0044797584,0.08398667,0.004415515,0.99986863,0.011148204,0.010905649,0.040719736,0.59761375,-0.0008867691,0.05804251,0.005440536,0.0043553407,-0.020346554,0.99976873,0.5464706,0.1391344,0.05097054,-0.25190058,-0.013926184,-0.004234697,0.9676436,0.45568454,-0.23968233,0.046649884,0.01108087,-0.0038207255,-0.0052584065,0.99991757,0.022148311,-0.004072259,-0.025491409,0.034013864,-0.028994858,0.13594891,-0.03256338,0.14276968,-0.1197809,-0.24286783,-0.036884036,0.2732996,0.05114317,-0.14002118,0.007071972,0.1492366,0.09078604,0.37881672,0.004320655,0.38956755,0.14192921,0.23879556,0.011392627,0.2780234,0.5793918,0.005963133,0.08981661,0.0058244057,0.9994154,0.004590323,0.017404236,0.73832273
0,246,12.3,config_00_random,Random configuration 1,0.57630396,0.0046692304,0.08532253,0.002477708,0.9998636,0.010439608,0.012556781,0.04004473,0.60928655,0.005636508,0.049788497,-0.012986642,-0.0022400843,0.012847912,0.9998306,0.5315263,0.1434349,0.048195247,-0.27233505,-0.014424216,-0.0041369107,0.9620854,0.44506878,-0.25773305,0.049906313,-0.016819553,0.00079715747,-0.0061520967,0.99983925,0.032084525,0.0018755994,-0.035042584,0.047549106,-0.045675695,0.139674,-0.036635835,0.15145057,-0.13213325,-0.26149395,-0.034924768,0.29505596,0.07776022,-0.13779838,0.0015932508,0.15823269,0.08645755,0.40116793,-0.0017110668,0.4103822,0.16421777,0.26336956,-0.00011781603,0.31037238,0.5795264,0.0057006963,0.08885898,0.006405447,0.99941766,0.004016419,0.019633513,0.59782916
0,247,12.350000000000001,config_00_random,Random configuration 1,0.5791954,0.0034973829,0.08656993,0.0039497926,0.99983793,0.010099991,0.014372306,0.039474856,0.59432006,0.0038878168,0.044084504,0.008577297,-0.007962776,0.010369032,0.9998777,0.5256003,0.13298611,0.04627631,-0.27588493,-0.00710974,0.021977216,0.9609131,0.44639972,-0.24866971,0.053586174,0.0050188173,0.0068878955,0.0153442975,0.999846,0.015372574,-0.00021565659,-0.042316116,0.045022395,-0.05334717,0.12888265,-0.040124312,0.14514343,-0.13254777,-0.2527732,-0.032814447,0.28729773,0.068719745,-0.1290983,-0.0021918043,0.14626543,0.079200596,0.3816558,-0.007309865,0.38985553,0.14792034,0.25255752,-0.00950167,0.2928413,0.5787053,0.0035847065,0.09083076,0.006779122,0.9993486,0.0040452643,0.02163899,0.56010115
0,248,12.4,config_00_random,Random configuration 1,0.57987994,0.004273781,0.08812864,0.006316515,0.99984676,0.007756433,0.0143628,0.03932198,0.60747516,0.004957343,0.054033924,-0.0129325325,-0.0061895996,0.006906806,0.99987334,0.54284436,0.13372374,0.043534413,-0.26124647,0.00535263,-0.0006322356,0.9652571,0.45535716,-0.24297032,0.05139178,-0.015999202,-0.0032416687,0.006650095,0.9998447,0.027994871,0.00084233144,-0.033626515,0.0437626,-0.036635935,0.12960872,-0.044126026,0.14173114,-0.124123126,-0.24708533,-0.03626866,0.27887833,0.06463081,-0.12876639,0.010499511,0.14445817,0.08748719,0.37669405,-0.007857367,0.3867999,0.152118,0.24792767,0.0026421435,0.29088655,0.57696015,0.001229608,0.094183646,0.006981364,0.9992293,0.0036765612,0.024320632,0.44672614
0,249,12.450000000000001,config_00_random,Random configuration 1,0.578794,0.0030931071,0.08837979,0.005025161,0.9997864,0.008688019,0.01807163,0.040699847,0.5983766,0.005365746,0.050626125,0.00039428545,-0.0020564783,-0.012115039,0.9999244,0.5240254,0.12408327,0.042637363,-0.2666958,0.0026123114,0.003884408,0.96376944,0.4494652,-0.26002824,0.03968646,0.00627248,0.010059965,-0.003977247,0.99992186,0.019484341,0.0017155705,-0.038321596,0.04302473,-0.05486685,0.1204331,-0.046310358,0.1402111,-0.12942705,-0.26367843,-0.04926126,0.29783276,0.07435119,-0.11871753,0.007988762,0.140306,0.074560195,0.38411152,0.002950903,0.39129218,0.14891139,0.265394,0.010939665,0.30451313,0.5751889,-0.0015400143,0.095285766,0.007193881,0.9990021,0.003478185,0.02742358,0.34574234
0,250,12.5,config_00_random,Random configuration 1,0.5784683,0.0034883928,0.09199229,0.006202553,0.9997528,0.008953401,0.019387031,0.03965486,0.6045756,-0.00016673992,0.05390693,0.007050348,-0.0021481523,0.0015913676,0.99997157,0.53689295,0.13593335,0.049219202,-0.24965289,0.014310047,-0.015068036,0.9681124,0.45349422,-0.25991768,0.048243415,0.008641011,0.02539217,0.00882778,0.9996012,0.026561022,-0.0028412812,-0.036454614,0.045194022,-0.041121602,0.13325882,-0.04114234,0.14540148,-0.12452033,-0.26259223,-0.04211813,0.29365614,0.067682624,-0.1361001,0.0046877265,0.15207285,0.08339873,0.39585102,0.00097578764,0.40454212,0.15108135,0.25975093,0.005663514,0.3005465,0.5724627,-0.0032984123,0.09763596,0.007790995,0.9990734,0.004199214,0.029605314,0.18218026
0,251,12.55,config_00_random,Random configuration 1,0.5770483,0.0015444844,0.09148123,0.005806066,0.9997662,0.005583935,0.02006753,0.0402874,0.5887571,0.005766564,0.04898657,-0.011054404,-0.020517014,0.01679283,0.9995873,0.5179085,0.12936698,0.04624501,-0.2554407,-0.011125058,-0.0016275143,0.96675926,0.459148,-0.25096288,0.05345319,0.013254488,-0.0052608903,-0.009428323,0.99985385,0.012413561,0.0045339316,-0.042759873,0.044755556,-0.058435023,0.12813434,-0.045501433,0.14799811,-0.11719555,-0.2521955,-0.038293254,0.28072003,0.070848584,-0.123600416,0.0027415603,0.14249246,0.058760524,0.38032985,-0.0072081797,0.38490978,0.12960911,0.25672945,-0.0044666193,0.28762558,0.5715462,-0.0045821196,0.10458125,0.007912187,0.99895656,0.0040102936,0.032044042,0.19839148
0,252,12.600000000000001,config_00_random,Random configuration 1,0.5752797,0.0004089385,0.09363305,0.0069717173,0.999707,0.0069904,0.022100743,0.039599884,0.5951767,-0.0043221004,0.048864976,0.0010076914,-0.007392727,0.01665355,0.9998335,0.530504,0.13332061,0.049668733,-0.2658926,-0.004747575,-0.004208494,0.9639818,0.4573259,-0.25023928,0.045747533,-0.002093495,0.013393958,0.0121424915,0.9998344,0.020678818,-0.0039182687,-0.044977598,0.04965834,-0.04399389,0.13372445,-0.04417384,0.14754328,-0.11717197,-0.24983545,-0.04809504,0.2801074,0.06467271,-0.13764271,-0.00080375746,0.1520813,0.07317808,0.38355988,0.0039211996,0.39049786,0.13785079,0.24591719,0.0031174421,0.28193584,0.56932366,-0.007444773,0.11065536,0.008577543,0.9988625,0.0038838135,0.03449053,0.26581806
0,253,12.65,config_00_random,Random configuration 1,0.5727051,-0.0030286815,0.09634803,0.009145734,0.9996761,0.0047284854,0.023274293,0.038653944,0.59489405,0.006168546,0.053495124,0.005614215,-0.005303786,-0.0037815743,0.999963,0.53229815,0.13843137,0.045091584,-0.26719746,0.015134183,0.010174887,0.96346915,0.44991538,-0.24921434,0.049553975,-0.0013174976,0.010063721,-0.021502493,0.99971724,0.022152543,0.00839226,-0.04368841,0.049697507,-0.04044336,0.14065509,-0.05209195,0.15534829,-0.12282613,-0.24699062,-0.047629558,0.27992713,0.062595904,-0.13226283,0.00840354,0.14656849,0.08238277,0.38764572,-0.004462391,0.3963282,0.14497867,0.2553829,0.0039411485,0.29369164,0.56564987,-0.0104218265,0.10980055,0.00809651,0.99883235,0.005091337,0.035641376,-0.00675873
0,254,12.700000000000001,config_00_random,Random configuration 1,0.57331586,-0.0046879095,0.099903874,0.007885283,0.99962896,0.0041523017,0.025739664,0.029562233,0.5972207,-0.003938472,0.044099003,0.007261289,0.0024914967,0.0008884637,0.99997014,0.53238755,0.13587214,0.056378514,-0.2501196,0.017487936,-0.0112890415,0.9679912,0.44836396,-0.25339413,0.050210293,0.013095902,-0.0052624615,0.0041748835,0.99989164,0.02622521,0.00023049582,-0.05663275,0.0624106,-0.038607955,0.14004111,-0.04435324,0.15188581,-0.12263155,-0.24922515,-0.05052146,0.28231913,0.064833164,-0.1398106,-0.0122795105,0.1545999,0.084023595,0.38926625,0.00616822,0.39827907,0.14885676,0.24945566,-0.0061112903,0.29055777,0.56417054,-0.014438763,0.12240646,0.008949182,0.9984462,0.0036039972,0.039712127,0.39432007
0,255,12.75,config_00_random,Random configuration 1,0.5681021,-0.0075100153,0.105543874,0.010317697,0.99957323,0.0019398422,0.027260795,0.035520993,0.6012287,0.008179569,0.051127918,-0.006828098,-0.006014553,0.012786692,0.9998768,0.52922827,0.12612432,0.047687843,-0.25093704,0.00016267555,0.002970147,0.9679988,0.45806926,-0.24971697,0.052153733,-0.009588754,0.0027520508,0.0131237665,0.9998641,0.032794237,0.014690879,-0.0537543,0.06465917,-0.039206207,0.13263564,-0.057194375,0.14966808,-0.11036521,-0.24320565,-0.052728485,0.27223107,0.072000444,-0.117944755,0.0034400746,0.13822758,0.071159005,0.3758413,-0.004465889,0.3825444,0.14315945,0.25789654,-0.0010258146,0.2949683,0.559379,-0.01715403,0.124885604,0.008501449,0.99847305,0.0049152807,0.041153524,0.1223961
0,256,12.8,config_00_random,Random configuration 1,0.5669032,-0.008364765,0.11063098,0.0076562893,0.99946755,0.00528903,0.031272154,0.037038315,0.5976397,-0.0010063878,0.058838475,-0.026788581,0.005753184,0.011294229,0.9995607,0.53710395,0.13640912,0.04212877,-0.26256347,-0.0075891702,0.019237159,0.96469307,0.44564044,-0.24319412,0.048934806,-0.011928637,-0.005352224,0.008721247,0.9998765,0.03180337,0.008079227,-0.05107105,0.060704038,-0.02873236,0.14549473,-0.067780755,0.16305979,-0.120195866,-0.23410851,-0.06097472,0.27013287,0.06053573,-0.13741551,0.016709704,0.15108544,0.091463506,0.37960324,-0.0068060346,0.39052597,0.15199924,0.24218772,0.009903669,0.28610617,0.55616325,-0.01800013,0.12951718,0.008779933,0.9984999,0.0055679395,0.04184247,0.05809531
0,257,12.850000000000001,config_00_random,Random configuration 1,0.56231153,-0.011661533,0.11453344,0.010183266,0.99946946,0.0038281186,0.030698935,0.039046906,0.59968936,0.0020462007,0.05581773,-0.01326829,-0.008086758,-0.00049497193,0.9998792,0.5308395,0.13461898,0.03884234,-0.26038975,-0.005671572,-0.01822001,0.965315,0.45532736,-0.2530374,0.05405827,-0.0053157546,-0.009594805,0.00513762,0.9999266,0.03681922,0.01369898,-0.05908051,0.07094944,-0.032030642,0.14627177,-0.0760559,0.1679461,-0.10754278,-0.24138461,-0.060839973,0.2711706,0.06884986,-0.13257279,0.016975392,0.15034631,0.07551214,0.3876564,-0.01521593,0.39523548,0.144362,0.2550836,0.0017594621,0.293106,0.54979634,-0.023893628,0.13910744,0.00971871,0.9983235,0.004858976,0.043829344,0.34417903
0,258,12.9,config_00_random,Random configuration 1,0.55837727,-0.013793898,0.12083654,0.009228859,0.9993792,0.0003374095,0.03399671,0.040745784,0.60118216,0.0027428397,0.05760719,-0.01652833,-0.0018136484,0.002000167,0.99985975,0.53647405,0.13113828,0.049589835,-0.26371968,-0.0020584716,0.0011787864,0.9645964,0.4475959,-0.24704051,0.048404455,-0.010259896,0.004912998,-0.0050131716,0.9999227,0.04285246,0.017163014,-0.06258216,0.07776521,-0.021855652,0.14555845,-0.07059951,0.16324589,-0.11073381,-0.23262033,-0.07178489,0.2674458,0.06470811,-0.12839544,0.008017354,0.14400281,0.088878155,0.37817878,0.0011853799,0.38848412,0.15358627,0.24978335,0.009202734,0.29336864,0.54592633,-0.026882302,0.14563894,0.00991171,0.99813914,0.00496116,0.043941557,0.4307031
0,259,12.950000000000001,config_00_random,Random configuration 1,0.5548593,-0.017698029,0.12727672,0.01061727,0.9993171,0.001236259,0.035370525,0.040466204,0.59808034,-0.0027195734,0.04946373,-0.002797249,-0.013455333,0.01840733,0.9997362,0.5319311,0.13281497,0.049471088,-0.2679565,-0.0203973,-0.009507906,0.96316814,0.43687487,-0.25444672,0.048519257,0.009143213,-0.0021222539,-0.0036405073,0.99994934,0.04401052,0.01477466,-0.07682367,0.08976131,-0.022138715,0.1503092,-0.07681631,0.17024608,-0.11719495,-0.23695248,-0.07776815,0.2755522,0.066149235,-0.13553454,-7.3574483e-06,0.15081556,0.095056236,0.3872617,0.0009518303,0.39875835,0.16120547,0.25172713,0.00094447285,0.29892248,0.54257464,-0.03079576,0.14565346,0.009371104,0.9981634,0.005796361,0.042312145,0.30108675
0,260,13.0,config_00_random,Random configuration 1,0.5500966,-0.02065057,0.13468161,0.009144694,0.99924594,0.002547494,0.03764864,0.040628277,0.60693717,-0.0024774673,0.048279837,0.0014266782,0.011709809,0.015082533,0.99981666,0.51997054,0.1253636,0.05500626,-0.26380226,0.00064431113,0.0014293734,0.9645756,0.453894,-0.24465786,0.04491786,0.00971764,0.00858421,0.009323429,0.9998725,0.056268275,0.018215338,-0.08388843,0.10264105,-0.030698359,0.14605641,-0.077162005,0.1680144,-0.096774906,-0.22396505,-0.087250404,0.25911072,0.086966634,-0.12784107,-0.0067264214,0.15476362,0.06607655,0.37002146,0.010088399,0.37601033,0.15304318,0.24218039,0.0033619776,0.28650457,0.5397574,-0.03391899,0.15119505,0.009173728,0.9978885,0.0062137884,0.04377876,0.34433085
0,261,13.05,config_00_random,Random configuration 1,0.5482632,-0.023993362,0.13789804,0.009364321,0.9992659,-0.00040921994,0.037144024,0.038942397,0.6056107,-0.007228128,0.04620851,0.0035924953,-0.006560355,0.008933241,0.99993217,0.5273391,0.13030268,0.044250816,-0.2526516,-0.0011348681,0.0028839845,0.96755236,0.46116978,-0.24804194,0.052848764,-0.015919678,0.0077279387,0.0017720999,0.99984187,0.05839938,0.016741505,-0.09115883,0.1095477,-0.019872248,0.15427232,-0.09311652,0.18128856,-0.08604157,-0.2240723,-0.084518574,0.25446993,0.07827163,-0.1375308,0.0019576922,0.15825613,0.06616932,0.37834463,-0.008597948,0.3841835,0.14444095,0.24081382,-0.0066402555,0.28088892,0.53337884,-0.037212886,0.1595876,0.008789837,0.9982281,0.0064139306,0.04188621,0.55478704
0,262,13.100000000000001,config_00_random,Random configuration 1,0.5427841,-0.028388277,0.1423832,0.009711527,0.9992178,-0.0014376767,0.038305458,0.040309727,0.59891003,0.0042320807,0.047754284,-0.0013616994,0.003584625,-0.004167024,0.99998397,0.5272658,0.1295246,0.052716304,-0.26752818,0.026443128,0.0050448366,0.96317387,0.44163078,-0.2571859,0.052579485,0.014691124,0.011975213,0.018933557,0.9996411,0.056696057,0.031473212,-0.09477049,0.114832275,-0.014948189,0.15676573,-0.08980848,0.1812857,-0.100583196,-0.22994477,-0.089945294,0.26661158,0.07164425,-0.12529252,-0.0049620196,0.14441516,0.08563501,0.38671052,0.00013681874,0.39607877,0.15727925,0.26141798,-0.004825201,0.30512196,0.530336,-0.040577304,0.16610017,0.008616193,0.9983771,0.006697136,0.04168728,0.6601733
0,263,13.15,config_00_random,Random configuration 1,0.5364897,-0.029682886,0.1484629,0.009510355,0.9991545,-0.0006062431,0.039991513,0.040392134,0.5986915,-0.0066948393,0.05441543,0.013980797,0.009254668,-0.0069610714,0.99983525,0.5382084,0.13454826,0.054373626,-0.26491663,0.0055422294,-0.0011626815,0.9642546,0.44014883,-0.24104796,0.046464413,-0.0014102358,-0.006003517,0.00060993177,0.9999808,0.0607031,0.023834188,-0.09405124,0.11444899,0.00022000074,0.16507728,-0.094093055,0.19001068,-0.097839594,-0.21051894,-0.10200226,0.25356513,0.060483098,-0.1412431,4.1805208e-05,0.15364836,0.098059595,0.37559623,0.007909212,0.38826635,0.1585427,0.23435313,0.0079510175,0.28305545,0.527884,-0.044678293,0.16895494,0.00788866,0.9983295,0.007467589,0.042040493,0.66026807
0,264,13.200000000000001,config_00_random,Random configuration 1,0.53434086,-0.03424107,0.15425763,0.008873312,0.9991177,4.084894e-05,0.041050557,0.040220223,0.59945613,-0.0022264705,0.050783176,0.012513323,0.0039652092,0.0073662368,0.99988675,0.53460354,0.13750756,0.055567157,-0.26267758,0.015871853,0.009105768,0.9647101,0.4616743,-0.25089642,0.046134334,-0.016568003,0.001492293,0.0018738337,0.99985987,0.06450808,0.031642355,-0.10379721,0.12623942,-0.00034451485,0.17137638,-0.099013224,0.19792321,-0.07327375,-0.2170276,-0.10844605,0.25343752,0.064852595,-0.13973403,-0.0047839805,0.15412445,0.07292923,0.38840398,0.0094328225,0.39530405,0.13778183,0.24866995,0.004648842,0.2843276,0.5242002,-0.045676444,0.17953163,0.0068407534,0.9985192,0.008229446,0.04128121,0.88281536
0,265,13.25,config_00_random,Random configuration 1,0.5306102,-0.036032055,0.16031812,0.00934948,0.9990809,-0.0012219971,0.0418148,0.03996769,0.5938779,0.0077960305,0.049573,-0.0120013775,-0.007312973,-0.0009056318,0.99990076,0.5276827,0.13634947,0.051821653,-0.2512465,0.005709389,-0.015317689,0.9677851,0.44476715,-0.25133285,0.059767008,0.007913101,0.0042304825,-0.0014272056,0.9999587,0.0626784,0.044811957,-0.11128816,0.13535784,-0.0035167933,0.1733654,-0.109039515,0.20483541,-0.08643237,-0.21431692,-0.10109416,0.25223467,0.06619519,-0.12855344,-0.0022486523,0.14461274,0.082915574,0.38768232,-0.007945355,0.39652956,0.14911076,0.25912887,-0.010194007,0.29914162,0.52175176,-0.055558767,0.1798618,0.0061455346,0.99826974,0.008482776,0.039853856,0.9450148
0,266,13.3,config_00_random,Random configuration 1,0.5291633,-0.04064431,0.16720141,0.009609349,0.99896157,-0.00085174595,0.044526976,0.039953366,0.6012359,-0.00720006,0.045490734,0.004829176,0.0044403384,0.021364916,0.99975026,0.52973133,0.13134938,0.046282414,-0.27271944,-0.00485947,0.010015513,0.96202916,0.45029184,-0.2442367,0.0466721,-0.008234541,0.0006208217,-0.0024628316,0.99996287,0.07264382,0.033333346,-0.121703126,0.14560181,0.0011392236,0.1718828,-0.12091145,0.21015368,-0.07830027,-0.20370328,-0.12052176,0.24930194,0.07150459,-0.13854945,-0.00079168007,0.15591498,0.07943949,0.3755861,-0.000389684,0.38389543,0.15094408,0.23703663,-0.0011813641,0.28101936,0.51799315,-0.05714138,0.17556676,0.004692464,0.99856955,0.008240855,0.039002374,1.000409
0,267,13.350000000000001,config_00_random,Random configuration 1,0.5249959,-0.04449425,0.17098059,0.009065362,0.998988,-0.00049004797,0.044053677,0.040954206,0.5857012,-0.0013377859,0.048669457,0.00028799605,0.011819066,0.00075699924,0.99992985,0.5250129,0.13512728,0.05333938,-0.27007794,0.005377777,-0.004864183,0.9628112,0.45000216,-0.2465902,0.04135477,0.005835881,-0.010264313,-0.0076763807,0.9999008,0.059998155,0.04308141,-0.122734964,0.14324684,-0.0006901622,0.17954648,-0.118065044,0.2148878,-0.07570091,-0.202171,-0.13004965,0.2520251,0.060688317,-0.13646506,-0.0046699233,0.1494242,0.07501075,0.38171747,0.011984609,0.38920236,0.13569906,0.24525242,0.0073146857,0.28038633,0.516272,-0.062118948,0.16560459,0.0034812994,0.9986851,0.008352378,0.037149087,0.9679612
0,268,13.4,config_00_random,Random configuration 1,0.52347887,-0.049171235,0.1735974,0.008282095,0.99899536,-0.0024937966,0.043970726,0.03954174,0.5976978,-0.013711778,0.043298595,0.0026010738,0.004029518,0.002942981,0.9999842,0.5239762,0.12808844,0.04983178,-0.2579737,-0.0045484514,0.0073097134,0.96611357,0.4590571,-0.24633154,0.04507154,0.004581076,-0.002655087,0.019861054,0.99978876,0.07479715,0.034673035,-0.12884247,0.15296149,0.0010755658,0.17647326,-0.1223093,0.21471733,-0.06384355,-0.19794673,-0.12706953,0.24373257,0.07372159,-0.14180022,-0.006533187,0.15995269,0.064919114,0.37442,0.004760243,0.38003615,0.1386407,0.23261976,-0.0017729439,0.27080682,0.5162423,-0.06677292,0.1582234,0.0032184373,0.9986956,0.008138228,0.037230283,0.8303479
0,269,13.450000000000001,config_00_random,Random configuration 1,0.52080137,-0.054083873,0.1710758,0.0071288906,0.99912596,-0.0012336422,0.041170374,0.03952877,0.60059327,0.0015457487,0.047380444,0.00032429522,0.008143207,0.007781731,0.9999366,0.5319643,0.1291279,0.054012053,-0.2524521,-0.018416138,-0.0054282537,0.96741885,0.45173314,-0.2469934,0.057809055,-0.0076179258,0.012675458,0.004099784,0.9998823,0.08014268,0.05406685,-0.12221697,0.15583023,0.01151371,0.181649,-0.115585364,0.21561286,-0.06871745,-0.19447228,-0.11178836,0.23460221,0.06862897,-0.12758216,-0.006631609,0.14502111,0.08023116,0.37612128,-0.0037970021,0.38460195,0.14886013,0.24853913,-0.010428611,0.28989616,0.51509476,-0.07146551,0.15444559,0.0010077141,0.99895895,0.007505586,0.033432987,0.9113743
0,270,13.5,config_00_random,Random configuration 1,0.51918703,-0.055954117,0.16446534,0.00857545,0.99919856,-0.0014734096,0.039070934,0.03979057,0.593839,0.006339364,0.051033054,0.010123325,0.016661096,0.013580076,0.9997177,0.5203808,0.13721028,0.05347835,-0.2594891,0.004675105,-0.008322344,0.9656989,0.44800845,-0.24882534,0.05172592,-0.005582089,0.004128546,-0.01152313,0.9999095,0.076135635,0.06303494,-0.11420795,0.15104137,0.0026774406,0.19390586,-0.11176266,0.2238248,-0.06969491,-0.19212976,-0.11351508,0.23378815,0.073458195,-0.13087091,-0.0024452955,0.15009758,0.07237235,0.38603562,0.0017524287,0.392765,0.14583054,0.2551647,-0.00069286674,0.29389805,0.5175231,-0.077714734,0.15113166,0.0004994698,0.99903727,0.0074530756,0.031720035,0.8977205
0,271,13.55,config_00_random,Random configuration 1,0.5181003,-0.062128857,0.16122702,0.006855112,0.9992317,-0.0023093605,0.03852017,0.039940372,0.59837246,0.00078959006,0.0477595,0.008655183,-0.0020758265,-0.001185298,0.9999597,0.5273617,0.12767433,0.044548016,-0.2541507,0.009380466,-0.017756542,0.96695614,0.46384037,-0.2456828,0.045497872,-0.0074821627,0.009118595,-0.010145997,0.999879,0.08159053,0.062016662,-0.113202274,0.1527018,0.010579765,0.1889014,-0.11641376,0.22214371,-0.05294156,-0.18445574,-0.115463905,0.22396125,0.07101077,-0.12688474,0.0032114834,0.14543927,0.063521326,0.37335712,-0.0009498559,0.37872338,0.1345321,0.24647239,0.0022616275,0.2808071,0.5154871,-0.08792289,0.14518535,-0.00030655944,0.99921995,0.006744951,0.028522115,0.90317655
